original_pundex,topic_id,question_id,question_text,answer_type,correct_answer,alternative_answer_1
1,101,1937,What is 1/2 of 8?,text_input,4,
1,101,1938,What is 1/4 of 4?,text_input,1,
1,101,1939,Find 1/3 of 9.,text_input,3,
1,101,1940,Find half of 10.,text_input,5,
1,101,1941,"If you have 6 sweets and eat 1/3 of them, how many sweets do you eat?",text_input,2,
1,101,1942,A shape is split into 4 equal parts. What is one part called?,text_input,01-Apr,one quarter
1,101,1943,What is 1/2 of 2?,text_input,1,
1,101,1944,A pizza is cut into 3 equal slices. What fraction is one slice?,text_input,01-Mar,one third
1,101,1945,Find 1/4 of 8.,text_input,2,
1,101,1946,Calculate 1/3 of 3.,text_input,1,
1,101,1947,What is half of 6?,text_input,3,
1,101,1948,A chocolate bar is split into 2 equal pieces. What fraction is one piece?,text_input,01-Feb,one half
1,101,1949,Find 1/3 of 12.,text_input,4,
1,101,1950,What is 1/4 of 12?,text_input,3,
1,101,1951,There are 10 socks. How many is half of the socks?,text_input,5,
1,101,1952,"A cake is cut into three equal pieces. If you eat one piece, what fraction did you eat?",text_input,01-Mar,
1,101,1953,Find half of 4.,text_input,2,
1,101,1954,There are 9 balls. How many is one third of the balls?,text_input,3,
1,101,1955,A pie is cut into four equal pieces. What fraction is one piece?,text_input,01-Apr,
1,101,1956,Calculate 1/2 of 14.,text_input,7,
1,101,1957,Calculate 1/3 of 15.,text_input,5,
1,101,1958,Calculate 1/4 of 16.,text_input,4,
1,101,1959,What is half of 22?,text_input,11,Eleven
1,101,1960,There are 12 eggs. How many is one third of the eggs?,text_input,4,
2,101,1961,What is 3/4 of 8?,text_input,6,
2,101,1962,What is 2/4 of 12?,text_input,6,
2,101,1963,Find 1/3 of 18.,text_input,6,
2,101,1964,"A shape is cut into 4 equal parts. If you take 3 of those parts, what fraction do you have?",text_input,03-Apr,three quarters
2,101,1965,Calculate 1/2 of 20.,text_input,10,
2,101,1966,Find 3/4 of 4.,text_input,3,
2,101,1967,What is 1/4 of 20?,text_input,5,
2,101,1968,Calculate 2/4 of 8.,text_input,4,
2,101,1969,Find 1/3 of 21.,text_input,7,
2,101,1970,What is 3/4 of 12?,text_input,9,
2,101,1971,A ribbon is 16cm long. What is 1/4 of its length?,text_input,4,4cm
2,101,1972,There are 20 marbles. How many is 3/4 of the marbles?,text_input,15,
2,101,1973,What is 2/4 of 16?,text_input,8,
2,101,1974,Find half of 24.,text_input,12,
2,101,1975,What is 1/3 of 24?,text_input,8,
2,101,1976,A shape is cut into 4 equal parts. What is another name for 2 of those parts?,text_input,01-Feb,one half
2,101,1977,Calculate 3/4 of 16.,text_input,12,
2,101,1978,What is one quarter of 28?,text_input,7,
2,101,1979,Find 1/3 of 30.,text_input,10,
2,101,1980,There are 12 crayons. How many crayons is 2/4 of the set?,text_input,6,
2,101,1981,Calculate 3/4 of 20.,text_input,15,
2,101,1982,What is 1/4 of 32?,text_input,8,
2,101,1983,What is 2/4 of 20?,text_input,10,
2,101,1984,Find one third of 27.,text_input,9,
2,101,1985,A bag has 12 sweets. How many is 3/4 of the sweets?,text_input,9,
3,101,1986,I ate 1/3 of my 12 grapes. How many did I eat?,text_input,4,
3,101,1987,A pizza is cut into 4 slices. Tom eats 2 slices. What fraction did he eat? Write the fraction in its simplest form.,text_input,01-Feb,
3,101,1988,There are 15 pencils in a box. 1/3 of them are red. How many red pencils are there?,text_input,5,
3,101,1989,A class has 20 children. 1/4 of them are girls. How many girls are in the class?,text_input,5,
3,101,1990,Ben has 16 toy cars. He gives 3/4 of them to his friend. How many cars does he give away?,text_input,12,
3,101,1991,Which is more: 1/2 of 10 or 1/3 of 12?,text_input,1/2 of 10,half of 10
3,101,1992,A ribbon is 20 metres long. A tailor uses 3/4 of it. How many metres of ribbon did the tailor use?,text_input,15,15m
3,101,1993,Is 2/4 of 16 the same as 1/2 of 16? Answer yes or no.,text_input,yes,Yes
3,101,1994,I had 18 stickers. I gave 1/3 of them to my brother. How many stickers did I give him?,text_input,6,
3,101,1995,A farmer has 24 sheep. He sells 1/4 of them. How many sheep did he sell?,text_input,6,
3,101,1996,A book has 30 pages. I have read 1/3 of it. How many pages have I read?,text_input,10,
3,101,1997,In a car park there are 28 cars. 1/4 of them are blue. How many cars are blue?,text_input,7,
3,101,1998,A pie is cut into 4 pieces. Sarah eats 2/4 of the pie. What fraction is this the same as?,text_input,01-Feb,one half
3,101,1999,"There are 12 eggs in a carton. If I use 3/4 of them for a cake, how many eggs do I use?",text_input,9,
3,101,2000,"Sam walks for 24 minutes. For 1/3 of the time, he is walking uphill. How many minutes is he walking uphill?",text_input,8,8 minutes
3,101,2001,I have 12 sweets. 2/4 of them are red. How many are red?,text_input,6,
3,101,2002,"A race is 12 laps long. After 1/3 of the race, how many laps have been completed?",text_input,4,
3,101,2003,A bus has 20 seats. 3/4 of the seats are taken. How many people are on the bus?,text_input,15,
3,101,2004,Are 2/4 of 8 and 1/2 of 8 the same amount? Answer yes or no.,text_input,yes,Yes
3,101,2005,A garden has 18 flowers. 1/3 are tulips. How many tulips are there?,text_input,6,
3,101,2006,A film is 20 minutes long. I watched 1/4 of it. How many minutes did I watch?,text_input,5,5 minutes
3,101,2007,There are 16 apples. 3/4 are green. How many green apples are there?,text_input,12,
3,101,2008,What is 1/3 of 21 oranges?,text_input,7,7 oranges
3,101,2009,Which is smaller: 1/4 of 16 or 1/3 of 15?,text_input,1/4 of 16,
3,101,2010,"If 2/4 of a group of children is 10, how many children are in 1/2 of the group?",text_input,10,
4,101,2011,"A chocolate bar has 12 squares. If you eat 1/4 and then another 1/4, how many squares did you eat in total?",text_input,6,
4,101,2012,Sam says that 2/4 of 20 is 12. Is he correct? Answer yes or no.,text_input,no,No
4,101,2013,A ribbon is 16cm long. You cut off 1/4 of it. How long is the remaining piece in cm?,text_input,12,12cm
4,101,2014,There are 24 pupils in a class. 1/3 go swimming. How many pupils do not go swimming?,text_input,16,
4,101,2015,A pizza is cut into 4 equal slices. Ann eats 1/4 and Ben eats 1/2. How many slices are left?,text_input,1,
4,101,2016,I have 30 marbles. I lose 1/3 of them. Then I find 5. How many marbles do I have now?,text_input,25,
4,101,2017,A zookeeper has 20 bananas. He gives 1/4 to the monkeys and 1/2 to the gorillas. How many bananas does he have left?,text_input,5,
4,101,2018,Tim thinks 3/4 of 16 is 15. What is the correct answer?,text_input,12,
4,101,2019,A bag contains 12 apples. 1/3 are red and 1/4 are green. How many apples are not red or green?,text_input,5,
4,101,2020,I read 1/3 of my 21-page book on Monday. On Tuesday I read the rest. How many pages did I read on Tuesday?,text_input,14,
4,101,2021,"A jug holds 28ml of water. If I pour out 3/4 of it, how much is left in the jug?",text_input,7,7ml
4,101,2022,A recipe needs 1/2 of a 20g bar of chocolate. I only have a 12g bar. Do I have enough chocolate? Answer yes or no.,text_input,yes,Yes
4,101,2023,There are 12 dogs. 1/2 are brown and 1/4 are black. How many are not brown or black?,text_input,3,
4,101,2024,"Start with 18. Find 1/3 of it, then add 10. What is your answer?",text_input,16,
4,101,2025,A fence is 24 metres long. A painter paints 1/3 of it. How much is left to paint?,text_input,16,16m
4,101,2026,Amy is given 12 sweets. She eats 1/4 and gives 1/3 to a friend. How many sweets does she have left?,text_input,5,
4,101,2027,Which is larger: 3/4 of 20 or 1/2 of 32?,text_input,1/2 of 32,
4,101,2028,There are 30 children in a team. 1/3 have black hair. How many do not have black hair?,text_input,20,
4,101,2029,Kate has 16 stickers. She uses 1/4 of them. Then her mum gives her 5 more. How many does she have now?,text_input,17,
4,101,2030,A box of 24 crayons has 1/3 that are broken. How many crayons are not broken?,text_input,16,
4,101,2031,A 12cm string is cut in half. One half is then cut into thirds. How long is one of these smaller pieces?,text_input,2,2cm
4,101,2032,I have 24 hours in a day. I spend 1/4 of it asleep. How many hours am I awake?,text_input,18,18 hours
4,101,2033,Find the total of 1/3 of 9 and 1/4 of 16.,text_input,7,
4,101,2034,A shop has 20 T-shirts. They sell 1/2 on Saturday and 1/4 on Sunday. How many are left?,text_input,5,
4,101,2035,Is 1/3 of 30 equal to 3/4 of 12? Answer yes or no.,text_input,no,No
1,402,2036,Calculate: 5 + 2 * 3,text_input,11,
1,402,2037,Calculate: 10 - 3 * 2,text_input,4,
1,402,2038,Calculate: 4 * 5 + 6,text_input,26,
1,402,2039,Calculate: 20 - 10 / 2,text_input,15,
1,402,2040,Calculate: 8 + 6 / 3,text_input,10,
1,402,2041,Calculate: 7 * 3 - 5,text_input,16,
1,402,2042,Calculate: 15 / 5 + 4,text_input,7,
1,402,2043,Calculate: 9 + 4 * 2,text_input,17,
1,402,2044,Calculate: 18 - 12 / 6,text_input,16,
1,402,2045,Calculate: 3 * 6 + 7,text_input,25,
1,402,2046,Calculate: 2 + 5 * 4,text_input,22,
1,402,2047,Calculate: 30 - 4 * 5,text_input,10,
1,402,2048,Calculate: 6 * 6 - 10,text_input,26,
1,402,2049,Calculate: 24 / 8 + 9,text_input,12,
1,402,2050,Calculate: 14 + 10 / 5,text_input,16,
1,402,2051,Calculate: 8 * 4 - 20,text_input,12,
1,402,2052,Calculate: 50 - 30 / 3,text_input,40,
1,402,2053,Calculate: 10 * 3 + 15,text_input,45,
1,402,2054,Calculate: 6 + 21 / 7,text_input,9,
1,402,2055,Calculate: 9 * 5 - 25,text_input,20,
1,402,2056,Calculate: 16 / 2 + 12,text_input,20,
1,402,2057,Calculate: 25 - 5 * 3,text_input,10,
1,402,2058,Calculate: 1 + 8 * 5,text_input,41,
1,402,2059,Calculate: 40 / 4 - 3,text_input,7,
1,402,2060,Calculate: 11 + 6 * 4,text_input,35,
2,402,2061,Calculate: (5 + 3) * 4,text_input,32,
2,402,2062,Calculate: 20 - (4 * 3),text_input,8,
2,402,2063,Calculate: 6 * (10 - 3),text_input,42,
2,402,2064,Calculate: 30 / (2 + 3),text_input,6,
2,402,2065,Calculate: 2 + 3 * 4 - 1,text_input,13,
2,402,2066,Calculate: (15 - 5) * 2,text_input,20,
2,402,2067,Calculate: 50 - (20 + 10),text_input,20,
2,402,2068,Calculate: 8 * 2 + 5 * 3,text_input,31,
2,402,2069,Calculate: 10 + (30 / 6),text_input,15,
2,402,2070,Calculate: (8 + 4) / 3,text_input,4,
2,402,2071,Calculate: 7 + 2 * 6 - 4,text_input,15,
2,402,2072,Calculate: 9 * (2 + 3),text_input,45,
2,402,2073,Calculate: 100 - 10 * 8,text_input,20,
2,402,2074,Calculate: 4 * 5 + 3 * 2,text_input,26,
2,402,2075,Calculate: (25 - 10) / 5,text_input,3,
2,402,2076,Calculate: 12 + 8 / 2 - 3,text_input,13,
2,402,2077,Calculate: 3 * (4 + 6),text_input,30,
2,402,2078,Calculate: 60 / (10 - 4),text_input,10,
2,402,2079,Calculate: 5 * 6 - 2 * 7,text_input,16,
2,402,2080,Calculate: (9 + 9) / 2,text_input,9,
2,402,2081,Calculate: 20 + 5 * 2 - 10,text_input,20,
2,402,2082,Calculate: 8 * (12 - 5),text_input,56,
2,402,2083,Calculate: 70 - (5 * 10),text_input,20,
2,402,2084,Calculate: 18 / 3 + 4 * 5,text_input,26,
2,402,2085,Calculate: 4 * (20 - 15),text_input,20,
3,402,2086,Calculate: 10 * (6 + 4) - 20,text_input,80,
3,402,2087,Calculate: 100 - (5 * 8 + 10),text_input,50,
3,402,2088,A student calculated 10 + 5 * 2 and got 30. What is the correct answer?,text_input,20,
3,402,2089,Add brackets to make this equation true: 4 + 6 * 3 = 30,text_input,(4 + 6) * 3,
3,402,2090,Calculate: 50 / (10 - 5) + 15,text_input,25,
3,402,2091,Calculate: 8 * (20 - 10) / 4,text_input,20,
3,402,2092,A student calculated 50 - 20 / 5 and got 6. What is the correct answer?,text_input,46,
3,402,2093,Add brackets to make this equation true: 20 - 8 - 2 = 14,text_input,20 - (8 - 2),
3,402,2094,Calculate: 7 + (50 - 10) / 8,text_input,12,
3,402,2095,Calculate: (6 + 9) * 10 - 50,text_input,100,
3,402,2096,Add brackets to make this equation true: 3 * 7 + 3 = 30,text_input,3 * (7 + 3),
3,402,2097,Calculate: 120 / (4 * 5) + 10,text_input,16,
3,402,2098,A student calculated 6 * 5 + 5 * 5 and got 200. What is the correct answer?,text_input,55,
3,402,2099,Calculate: 200 - 10 * (5 + 5),text_input,100,
3,402,2100,Add brackets to make this equation true: 24 / 4 + 2 = 4,text_input,24 / (4 + 2),
3,402,2101,Calculate: 9 * 9 - (20 + 21),text_input,40,
3,402,2102,Calculate: (15 + 25) / 4 + 90,text_input,100,
3,402,2103,A student calculated (10 + 2) * 5 and got 22. What is the correct answer?,text_input,60,
3,402,2104,Add brackets to make this equation true: 100 - 50 - 25 = 75,text_input,100 - (50 - 25),
3,402,2105,Calculate: 6 * (100 / 10) - 30,text_input,30,
3,402,2106,Calculate: 45 + 5 * (20 - 10),text_input,95,
3,402,2107,A student calculated 3 + 4 * 10 - 2 and got 68. What is the correct answer?,text_input,41,
3,402,2108,Add brackets to make this equation true: 18 / 6 + 3 = 2,text_input,18 / (6 + 3),
3,402,2109,Calculate: (50 - 10) / (4 + 4),text_input,5,
3,402,2110,Calculate: 30 * (15 - 5) + 100,text_input,400,
4,402,2111,Calculate: 10 * (8 + (30 / 3)),text_input,180,
4,402,2112,Calculate: 250 - (100 - (20 * 4)),text_input,230,
4,402,2113,A shop sells apples for £2 and bananas for £3. Tom buys 5 apples and 4 bananas. How much does he spend?,text_input,22,
4,402,2114,Calculate: (60 / (10 + 2)) * 11,text_input,55,
4,402,2115,Calculate: 5 * (3 + 2) * (10 - 6),text_input,100,
4,402,2116,"A bus has 50 seats. 3 groups of 8 students get on, and 2 groups of 4 students get on. How many empty seats are left?",text_input,18,
4,402,2117,Calculate: ((10 + 20) * 3) + 10,text_input,100,
4,402,2118,Calculate: 1000 / (2 * (4 + 1)),text_input,100,
4,402,2119,Kate earns £100. She spends £25 on food and then buys 5 books that cost £10 each. How much money does she have left?,text_input,25,
4,402,2120,Calculate: 8 * (100 - (5 * 10)),text_input,400,
4,402,2121,Calculate: (7 + 3) * (50 / (2 + 3)),text_input,100,
4,402,2122,"There are 200 fish in a tank. The owner adds 10 new fish every day for 5 days. Then, he sells half of all the fish. How many fish are left?",text_input,125,
4,402,2123,Calculate: 20 + ((8 * 10) / 4),text_input,40,
4,402,2124,Calculate: (500 - (10 * 10)) / 10,text_input,40,
4,402,2125,"A library has 12 shelves with 20 books on each shelf. If 50 books are borrowed, how many books remain?",text_input,190,
4,402,2126,Calculate: 15 * (4 + (12 / 2)),text_input,150,
4,402,2127,Calculate: ((90 / 9) + 10) * 5,text_input,100,
4,402,2128,"A farmer has 10 fields, and each field has 30 sheep. He sells 5 sheep from each of 4 fields. How many sheep does he have left?",text_input,280,
4,402,2129,Calculate: 300 / (10 * (2 + 1)),text_input,10,
4,402,2130,Calculate: 6 * (25 - (100 / 10)),text_input,90,
